scope,factor_category,subtype_key,basis,region,unit,co2e_factor,notes
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_diesel_km,STANDARD,UK,km,0.17304,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 54 (group: Diesel; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_petrol_km,STANDARD,UK,km,0.16272,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 54 (group: Petrol; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_hybrid_km,STANDARD,UK,km,0.12825,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 54 (group: Hybrid; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_cng_km,STANDARD,UK,km,0.17414,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 54 (group: CNG; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_lpg_km,STANDARD,UK,km,0.19599,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 54 (group: LPG; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_unknown_km,STANDARD,UK,km,0.16725,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 54 (group: Unknown; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.09167,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 54 (group: Plug-in Hybrid Electric Vehicle; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_battery_electric_vehicle_km,STANDARD,UK,km,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 54 (group: Battery Electric Vehicle; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_diesel_miles,STANDARD,UK,miles,0.27849,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 55 (group: Diesel; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_petrol_miles,STANDARD,UK,miles,0.26187,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 55 (group: Petrol; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_hybrid_miles,STANDARD,UK,miles,0.20639,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 55 (group: Hybrid; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_cng_miles,STANDARD,UK,miles,0.28025,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 55 (group: CNG; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_lpg_miles,STANDARD,UK,miles,0.31541,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 55 (group: LPG; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_unknown_miles,STANDARD,UK,miles,0.26915,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 55 (group: Unknown; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.14751,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 55 (group: Plug-in Hybrid Electric Vehicle; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,cars_by_size_average_car_battery_electric_vehicle_miles,STANDARD,UK,miles,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 55 (group: Battery Electric Vehicle; activity/type: Cars (by size) / Average car)"
SCOPE_1,ref_passenger_vehicles,motorbike_small_km,STANDARD,UK,km,0.08319,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 60 (activity/type: Motorbike / Small)"
SCOPE_1,ref_passenger_vehicles,motorbike_small_miles,STANDARD,UK,miles,0.13388999999999998,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 61 (activity/type: Motorbike / Small)"
SCOPE_1,ref_passenger_vehicles,motorbike_medium_km,STANDARD,UK,km,0.10107000000000001,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 62 (activity/type: Motorbike / Medium)"
SCOPE_1,ref_passenger_vehicles,motorbike_medium_miles,STANDARD,UK,miles,0.16265,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 63 (activity/type: Motorbike / Medium)"
SCOPE_1,ref_passenger_vehicles,motorbike_large_km,STANDARD,UK,km,0.13252,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 64 (activity/type: Motorbike / Large)"
SCOPE_1,ref_passenger_vehicles,motorbike_large_miles,STANDARD,UK,miles,0.21325999999999998,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 65 (activity/type: Motorbike / Large)"
SCOPE_1,ref_passenger_vehicles,motorbike_average_km,STANDARD,UK,km,0.11367000000000001,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 66 (activity/type: Motorbike / Average)"
SCOPE_1,ref_passenger_vehicles,motorbike_average_miles,STANDARD,UK,miles,0.18293,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Passenger vehicles', row 67 (activity/type: Motorbike / Average)"
SCOPE_1,ref_delivery_vehicles,vans_class_i_up_to_1_305_tonnes_diesel_km,STANDARD,UK,km,0.15738,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 26 (group: Diesel; activity/type: Vans / Class I (up to 1.305 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_i_up_to_1_305_tonnes_petrol_km,STANDARD,UK,km,0.20188,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 26 (group: Petrol; activity/type: Vans / Class I (up to 1.305 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_i_up_to_1_305_tonnes_battery_electric_vehicle_km,STANDARD,UK,km,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 26 (group: Battery Electric Vehicle; activity/type: Vans / Class I (up to 1.305 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_i_up_to_1_305_tonnes_diesel_miles,STANDARD,UK,miles,0.25329,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 27 (group: Diesel; activity/type: Vans / Class I (up to 1.305 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_i_up_to_1_305_tonnes_petrol_miles,STANDARD,UK,miles,0.3249,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 27 (group: Petrol; activity/type: Vans / Class I (up to 1.305 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_i_up_to_1_305_tonnes_battery_electric_vehicle_miles,STANDARD,UK,miles,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 27 (group: Battery Electric Vehicle; activity/type: Vans / Class I (up to 1.305 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_ii_1_305_to_1_74_tonnes_diesel_km,STANDARD,UK,km,0.1926,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 28 (group: Diesel; activity/type: Vans / Class II (1.305 to 1.74 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_ii_1_305_to_1_74_tonnes_petrol_km,STANDARD,UK,km,0.20874,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 28 (group: Petrol; activity/type: Vans / Class II (1.305 to 1.74 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_ii_1_305_to_1_74_tonnes_battery_electric_vehicle_km,STANDARD,UK,km,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 28 (group: Battery Electric Vehicle; activity/type: Vans / Class II (1.305 to 1.74 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_ii_1_305_to_1_74_tonnes_diesel_miles,STANDARD,UK,miles,0.30996,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 29 (group: Diesel; activity/type: Vans / Class II (1.305 to 1.74 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_ii_1_305_to_1_74_tonnes_petrol_miles,STANDARD,UK,miles,0.33594,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 29 (group: Petrol; activity/type: Vans / Class II (1.305 to 1.74 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_ii_1_305_to_1_74_tonnes_battery_electric_vehicle_miles,STANDARD,UK,miles,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 29 (group: Battery Electric Vehicle; activity/type: Vans / Class II (1.305 to 1.74 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_iii_1_74_to_3_5_tonnes_diesel_km,STANDARD,UK,km,0.27878,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 30 (group: Diesel; activity/type: Vans / Class III (1.74 to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_iii_1_74_to_3_5_tonnes_petrol_km,STANDARD,UK,km,0.33845,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 30 (group: Petrol; activity/type: Vans / Class III (1.74 to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_iii_1_74_to_3_5_tonnes_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.13055,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 30 (group: Plug-in Hybrid Electric Vehicle; activity/type: Vans / Class III (1.74 to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_iii_1_74_to_3_5_tonnes_battery_electric_vehicle_km,STANDARD,UK,km,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 30 (group: Battery Electric Vehicle; activity/type: Vans / Class III (1.74 to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_iii_1_74_to_3_5_tonnes_diesel_miles,STANDARD,UK,miles,0.44866,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 31 (group: Diesel; activity/type: Vans / Class III (1.74 to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_iii_1_74_to_3_5_tonnes_petrol_miles,STANDARD,UK,miles,0.54468,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 31 (group: Petrol; activity/type: Vans / Class III (1.74 to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_iii_1_74_to_3_5_tonnes_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.2101,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 31 (group: Plug-in Hybrid Electric Vehicle; activity/type: Vans / Class III (1.74 to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_class_iii_1_74_to_3_5_tonnes_battery_electric_vehicle_miles,STANDARD,UK,miles,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 31 (group: Battery Electric Vehicle; activity/type: Vans / Class III (1.74 to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_diesel_km,STANDARD,UK,km,0.25561,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 32 (group: Diesel; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_petrol_km,STANDARD,UK,km,0.21335,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 32 (group: Petrol; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_cng_km,STANDARD,UK,km,0.25113,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 32 (group: CNG; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_lpg_km,STANDARD,UK,km,0.2761,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 32 (group: LPG; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_unknown_km,STANDARD,UK,km,0.2543,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 32 (group: Unknown; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.13055,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 32 (group: Plug-in Hybrid Electric Vehicle; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_battery_electric_vehicle_km,STANDARD,UK,km,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 32 (group: Battery Electric Vehicle; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_diesel_miles,STANDARD,UK,miles,0.41138,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 33 (group: Diesel; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_petrol_miles,STANDARD,UK,miles,0.34336,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 33 (group: Petrol; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_cng_miles,STANDARD,UK,miles,0.40415,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 33 (group: CNG; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_lpg_miles,STANDARD,UK,miles,0.44433,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 33 (group: LPG; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_unknown_miles,STANDARD,UK,miles,0.40926,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 33 (group: Unknown; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.2101,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 33 (group: Plug-in Hybrid Electric Vehicle; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,vans_average_up_to_3_5_tonnes_battery_electric_vehicle_miles,STANDARD,UK,miles,0,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 33 (group: Battery Electric Vehicle; activity/type: Vans / Average (up to 3.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_3_5_7_5_tonnes_0_laden_km,STANDARD,UK,km,0.46138,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 38 (group: 0% Laden; activity/type: HGV (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_3_5_7_5_tonnes_50_laden_km,STANDARD,UK,km,0.50103,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 38 (group: 50% Laden; activity/type: HGV (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_3_5_7_5_tonnes_100_laden_km,STANDARD,UK,km,0.54068,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 38 (group: 100% Laden; activity/type: HGV (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_3_5_7_5_tonnes_average_laden_km,STANDARD,UK,km,0.49548,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 38 (group: Average laden; activity/type: HGV (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_3_5_7_5_tonnes_0_laden_miles,STANDARD,UK,miles,0.74251,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 39 (group: 0% Laden; activity/type: HGV (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_3_5_7_5_tonnes_50_laden_miles,STANDARD,UK,miles,0.80632,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 39 (group: 50% Laden; activity/type: HGV (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_3_5_7_5_tonnes_100_laden_miles,STANDARD,UK,miles,0.87012,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 39 (group: 100% Laden; activity/type: HGV (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_3_5_7_5_tonnes_average_laden_miles,STANDARD,UK,miles,0.79738,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 39 (group: Average laden; activity/type: HGV (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_7_5_tonnes_17_tonnes_0_laden_km,STANDARD,UK,km,0.55061,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 40 (group: 0% Laden; activity/type: HGV (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_7_5_tonnes_17_tonnes_50_laden_km,STANDARD,UK,km,0.62832,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 40 (group: 50% Laden; activity/type: HGV (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_7_5_tonnes_17_tonnes_100_laden_km,STANDARD,UK,km,0.70603,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 40 (group: 100% Laden; activity/type: HGV (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_7_5_tonnes_17_tonnes_average_laden_km,STANDARD,UK,km,0.60501,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 40 (group: Average laden; activity/type: HGV (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_7_5_tonnes_17_tonnes_0_laden_miles,STANDARD,UK,miles,0.88612,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 41 (group: 0% Laden; activity/type: HGV (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_7_5_tonnes_17_tonnes_50_laden_miles,STANDARD,UK,miles,1.01119,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 41 (group: 50% Laden; activity/type: HGV (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_7_5_tonnes_17_tonnes_100_laden_miles,STANDARD,UK,miles,1.13625,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 41 (group: 100% Laden; activity/type: HGV (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_7_5_tonnes_17_tonnes_average_laden_miles,STANDARD,UK,miles,0.97367,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 41 (group: Average laden; activity/type: HGV (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_17_tonnes_0_laden_km,STANDARD,UK,km,0.774,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 42 (group: 0% Laden; activity/type: HGV (all diesel) / Rigid (>17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_17_tonnes_50_laden_km,STANDARD,UK,km,0.94152,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 42 (group: 50% Laden; activity/type: HGV (all diesel) / Rigid (>17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_17_tonnes_100_laden_km,STANDARD,UK,km,1.10905,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 42 (group: 100% Laden; activity/type: HGV (all diesel) / Rigid (>17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_17_tonnes_average_laden_km,STANDARD,UK,km,0.99156,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 42 (group: Average laden; activity/type: HGV (all diesel) / Rigid (>17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_17_tonnes_0_laden_miles,STANDARD,UK,miles,1.24562,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 43 (group: 0% Laden; activity/type: HGV (all diesel) / Rigid (>17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_17_tonnes_50_laden_miles,STANDARD,UK,miles,1.51523,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 43 (group: 50% Laden; activity/type: HGV (all diesel) / Rigid (>17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_17_tonnes_100_laden_miles,STANDARD,UK,miles,1.78484,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 43 (group: 100% Laden; activity/type: HGV (all diesel) / Rigid (>17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_rigid_17_tonnes_average_laden_miles,STANDARD,UK,miles,1.59575,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 43 (group: Average laden; activity/type: HGV (all diesel) / Rigid (>17 tonnes))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_all_rigids_0_laden_km,STANDARD,UK,km,0.67912,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 44 (group: 0% Laden; activity/type: HGV (all diesel) / All rigids)"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_all_rigids_50_laden_km,STANDARD,UK,km,0.80803,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 44 (group: 50% Laden; activity/type: HGV (all diesel) / All rigids)"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_all_rigids_100_laden_km,STANDARD,UK,km,0.93695,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 44 (group: 100% Laden; activity/type: HGV (all diesel) / All rigids)"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_all_rigids_average_laden_km,STANDARD,UK,km,0.83751,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 44 (group: Average laden; activity/type: HGV (all diesel) / All rigids)"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_all_rigids_0_laden_miles,STANDARD,UK,miles,1.09292,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 45 (group: 0% Laden; activity/type: HGV (all diesel) / All rigids)"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_all_rigids_50_laden_miles,STANDARD,UK,miles,1.3004,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 45 (group: 50% Laden; activity/type: HGV (all diesel) / All rigids)"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_all_rigids_100_laden_miles,STANDARD,UK,miles,1.50787,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 45 (group: 100% Laden; activity/type: HGV (all diesel) / All rigids)"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_all_rigids_average_laden_miles,STANDARD,UK,miles,1.34783,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 45 (group: Average laden; activity/type: HGV (all diesel) / All rigids)"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_articulated_3_5_33t_0_laden_km,STANDARD,UK,km,0.62775,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 46 (group: 0% Laden; activity/type: HGV (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_articulated_3_5_33t_50_laden_km,STANDARD,UK,km,0.78163,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 46 (group: 50% Laden; activity/type: HGV (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_articulated_3_5_33t_100_laden_km,STANDARD,UK,km,0.93552,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 46 (group: 100% Laden; activity/type: HGV (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_articulated_3_5_33t_average_laden_km,STANDARD,UK,km,0.78471,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 46 (group: Average laden; activity/type: HGV (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_articulated_3_5_33t_0_laden_miles,STANDARD,UK,miles,1.01024,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 47 (group: 0% Laden; activity/type: HGV (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_articulated_3_5_33t_50_laden_miles,STANDARD,UK,miles,1.25789,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 47 (group: 50% Laden; activity/type: HGV (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_1,ref_delivery_vehicles,hgv_all_diesel_articulated_3_5_33t_100_laden_miles,STANDARD,UK,miles,1.50555,"DEFRA/DESNZ 2025 full set (advanced users) — sheet 'Delivery vehicles', row 47 (group: 100% Laden; activity/type: HGV (all diesel) / Articulated (>3.5 - 33t))"
